Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0010255	Q2MKA7	Q6DHR0
OG0010256	Q5SSJ5	A0A8M2BGP7
OG0010257	Q5T5A4	A8Y5T1
OG0010258	Q63HK5	A0A0R4IDX7
OG0010259	Q6T310	A1DZY4
OG0010260	Q6U736	E6P6L8
OG0010261	Q6V0I7	A0A8M9QL68
OG0010262	Q70CQ4	A0A2R8QST4
OG0010263	Q7Z7H3	Q08CH6
OG0010264	Q8IVN3	A0A8M1NX89
OG0010265	Q8IXJ6	Q7ZVK3
OG0010266	Q8N428	X1WGF8
OG0010267	Q8N5A5	Q7SXW2
OG0010268	Q8N8B7	A0A8M9Q5X9
OG0010269	Q8NC06	Q6NV40
OG0010270	Q99797	A0A8M1Q297
OG0010271	Q9BS26	Q6P3G9
OG0010272	Q9BZF9	A0A286Y884
OG0010273	Q9C002	F1RE72
OG0010274	Q9H4H8	A4QP72
OG0010275	Q9H9F9	Q7SXV8
OG0010276	Q9HAC8	Q4V8W7
OG0010277	Q9NPB3	A0A0R4IU57
OG0010278	Q9NS40	A0A8M9QAQ4
OG0010279	Q9P258	Q6NYE2
OG0010280	Q9UHY8	Q05AM6
OG0010281	Q9Y5B6	E9QDJ4
OG0010282	Q9Y5K3	A3KNL3
OG0010283	Q9Y5P4	A0A8M9PQR9
OG0010284	A2RU67	Q6NZ00
OG0010285	O43676	Q6P119
OG0010286	O60320	A0A0R4IHQ2
OG0010287	O60831	Q561T5
OG0010288	O94812	X1WGN8
OG0010289	P01222	A0A8M9PLW7
OG0010290	P11021	Q7SZD3
OG0010291	P11487	P48802
OG0010292	P30101	A0A8M1NXI0
OG0010293	P35658	A0A8M6Z6M9
OG0010294	P48029	A0A8M1P953
OG0010295	P49447	F6PCI4
OG0010296	P56556	Q8AW03
OG0010297	P56597	Q6DGQ8
OG0010298	P67812	Q6DGR3
OG0010299	P84077	Q7ZUZ7
OG0010300	Q08378	A2CEB4
OG0010301	Q14511	Q08BB0
OG0010302	Q16655	A0A8M9PQP6
OG0010303	Q3V6T2	A0A8M6YWE2
OG0010304	Q504Y2	C4B4T7
OG0010306	Q5T0N1	A0A8M9Q0X2
OG0010307	Q7Z6B7	A0A8M6Z228
OG0010308	Q86VS8	A0A8M6Z0P5
OG0010309	Q8NE35	A0A8M3AZE0
OG0010310	Q8TBQ9	Q5BJC2
OG0010311	Q96N87	A8WG91
OG0010312	Q99943	A0JMM2
OG0010313	Q9BUY7	Q568G4
OG0010314	Q9BX66	A0A8M9QK79
OG0010315	Q9H0G5	Q568R1
OG0010316	Q9H3N1	F1Q6B4
OG0010317	Q9H446	F1Q5G7
OG0010318	Q9NP97	Q7ZUX8
OG0010319	Q9NQH7	Q6NYT0
OG0010320	Q9NWM8	Q6DBV9
OG0010321	Q9UFB7	A0A8N7TAL0
OG0010322	Q9UHN6	A3KPQ7
OG0010323	Q9UKK9	Q6IQ66
OG0010324	Q9Y6C9	Q9PUL9
OG0010325	A0PJW8	Q9I9N0
OG0010326	A6NK44	Q502D1
OG0010327	B1AK53	A0A8M3B290
OG0010328	O14495	F1Q6K0
OG0010329	O94874	Q6PGY6
OG0010330	P11086	A0A8M9QF28
OG0010331	P22607	Q9I8X3
OG0010332	P34969	A0A0G2L2K4
OG0010333	P35869	Q4U3K9
OG0010335	P48507	A0A8M3AUZ9
OG0010336	P52757	E7F3K5
OG0010337	P61758	Q503D5
OG0010338	Q03164	F1QL52
OG0010339	Q13829	F1R5K5
OG0010340	Q14162	E7FBT2
OG0010341	Q14244	A0A8M9PLC6
OG0010342	Q15906	A0A8M3AJ70
OG0010343	Q16348	B0S6T2
OG0010344	Q1W6H9	X1WC17
OG0010345	Q4W4Y0	A0A8M3B272
OG0010346	Q5VW38	A0A8M3ASE9
OG0010347	Q69YN2	Q5RGJ5
OG0010348	Q6IA86	Q05AM5
OG0010349	Q6UWY0	Q08CJ7
OG0010350	Q6UXC1	A0A8M9P3N8
OG0010351	Q86VU5	A0A8M1NUZ9
OG0010352	Q8TAC2	A0A8M9PCZ4
OG0010353	Q8WZ42	A0A8M9QKG2
OG0010354	Q92610	A0A8M2B5T2
OG0010355	Q92673	X1WHE3
OG0010356	Q92784	A9LMC0
OG0010357	Q96MT1	A0A8M3APB9
OG0010358	Q9BYX4	A0A0E3D804
OG0010359	Q9BZI1	Q7SZP0
OG0010360	Q9H7N4	A0A8M2BBI6
OG0010361	Q9NQS5	A0A8M9QA22
OG0010362	Q9NYG2	A0JPF8
OG0010363	Q9UBI1	Q5M9N2
OG0010364	Q9Y221	Q503P2
OG0010365	Q9Y4X0	Q6PH60
OG0010366	Q9Y4X5	Q6PFJ9
OG0010367	A6NKB5	A0A2R8QI88
OG0010368	A7MCY6	A0A8M2B2L1
OG0010369	A8MXE2	A0A8M2B7Y8
OG0010370	O00167	Q66HX1
OG0010371	O14626	A0A8M9NYE5
OG0010372	O14733	D6RRB7
OG0010373	O95563	Q7ZUJ3
OG0010374	P19878	A2VCY2
OG0010375	P50553	Q90259
OG0010376	Q06481	A0A2R8Q4V0
OG0010377	Q13790	A0A8M9Q0R7
OG0010378	Q14019	Q6PFT7
OG0010379	Q17RM4	E7EYV9
OG0010380	Q4G0N4	A0A8M2B840
OG0010381	Q6P4I2	Q567G2
OG0010382	Q7L266	Q5BKW9
OG0010383	Q86WJ1	Q7ZU90
OG0010384	Q86XI2	E7FH61
OG0010385	Q8IXY8	Q503L0
OG0010386	Q8IYW2	A0A8M9QAH0
OG0010387	Q8N5D0	B3DJF2
OG0010388	Q8N954	Q6DGZ0
OG0010389	Q8WV19	Q7T375
OG0010390	Q8WV92	Q7ZV91
OG0010391	Q8WXG1	Q5RH95
OG0010392	Q8WXX5	Q6DH49
OG0010393	Q8WZA1	F1QNB2
OG0010394	Q96CT2	A0A8M1RTC0
OG0010395	Q96HA8	Q1LWX3
OG0010396	Q96HA9	Q4V8Z0
OG0010397	Q99795	A0A8M6YXN3
OG0010398	Q9H000	Q9DFG8
OG0010399	Q9H310	Q7T070
OG0010400	Q9H4F1	Q5NDG1
OG0010401	Q9HAU4	A9JRZ0
OG0010402	Q9NQT8	A0A8M2BH26
OG0010403	Q9NUB1	F1QYS7
OG0010404	Q9NWK9	A0A8M6YVB2
OG0010405	Q9NZ52	A0A0R4ISY9
OG0010406	Q9UBN7	F8W4B7
OG0010408	Q9Y3B3	F1RAM9
OG0010409	A2RRH5	B8JJR1
OG0010410	A8MQ27	A0A2R8QF54
OG0010411	B7ZC32	A0A8M9PEJ5
OG0010412	H3BRN8	A0A8M9P176
OG0010413	O43791	Q7T330
OG0010414	O75364	Q6QU75
OG0010415	O75618	Q6DHN2
OG0010416	O96005	Q6DEL2
OG0010417	P07093	Q7ZVL5
OG0010418	P08100	P35359
OG0010419	P0C7T5	E7FB74
OG0010420	P28715	F1QJS3
OG0010421	P36402	Q5PU93
OG0010422	P50479	Q0PWB9
OG0010423	P52948	E7F981
OG0010424	P63151	A2BG80
OG0010425	P98160	A0A8M9PWV8
OG0010426	Q08257	A5PN39
OG0010427	Q6ZW31	E7FA87
OG0010428	Q7L4E1	Q5BLE2
OG0010429	Q8N159	E7FCP8
OG0010430	Q8N8A6	Q6DRI7
OG0010431	Q8N8J7	Q501T4
OG0010432	Q8NFT8	S4TYY2
OG0010433	Q8WUU8	A0A8M2BJ99
OG0010434	Q8WXU2	Q6P010
OG0010435	Q92599	Q642H3
OG0010436	Q96CB8	Q6IQU7
OG0010437	Q96EY7	Q32LU7
OG0010438	Q96K37	Q802Y0
OG0010439	Q99653	Q7T2F7
OG0010440	Q9BPW5	Q6P0U3
OG0010441	Q9BQQ3	A0A8M1RRZ2
OG0010442	Q9BU64	A7YY05
OG0010443	Q9BUP3	Q90Z77
OG0010444	Q9GZM7	A3KNG7
OG0010445	Q9GZP0	A0A8M1RFF2
OG0010446	Q9H074	Q6DBW2
OG0010447	Q9H147	A0A8M1RK84
OG0010448	Q9HB96	Q1X871
OG0010449	Q9NRD5	Q08BM4
OG0010450	Q9NY99	A0A286Y8D1
OG0010451	Q9UF33	F6P3V1
OG0010452	Q9UG63	F1QZ64
OG0010453	Q9UKS6	A0A8M3B1H5
OG0010454	Q9UKT5	A0A8M1RM02
OG0010455	Q9ULR5	Q6PBS9
OG0010456	Q9Y6F9	F1R205
OG0010457	O00512	F1R405
OG0010458	O14893	Q568J0
OG0010459	O14972	Q6DHL2
OG0010460	O15372	Q6AXJ2
OG0010461	O43592	Q5SPJ8
OG0010462	O75063	Q5RH51
OG0010463	O75223	B8JKY8
OG0010464	P03897	Q9MIY3
OG0010465	P05111	Q1LYE4
OG0010466	P18564	F1QGX0
OG0010467	P19883	Q9YHV4
OG0010468	P30626	F1R4I7
OG0010469	P35610	B0UYE4
OG0010470	P43351	F1QXE3
OG0010471	P49746	Q8JHW2
OG0010472	P50990	A0A0R4IJT8
OG0010473	P98155	A0A8M2B1M8
OG0010474	Q07157	A0A8M3BB23
OG0010475	Q14849	Q9DFS4
OG0010476	Q16589	Q6NZ31
OG0010477	Q2TAA5	Q7ZW24
OG0010478	Q3KQV9	Q7ZWD4
OG0010479	Q5SZL2	F1QW15
OG0010480	Q5VTB9	A0A8M9PXZ7
OG0010481	Q6PCD5	X1WE22
OG0010482	Q86SX3	E7F7J2
OG0010483	Q86Y97	A5D6U3
OG0010484	Q8IUH2	Q5U391
OG0010485	Q8IWE5	B3DJE5
OG0010486	Q8IWU2	E7EZL0
OG0010487	Q8N4H5	F6NZ76
OG0010488	Q8NB15	Q7ZZ00
OG0010489	Q92624	Q6NY32
OG0010490	Q96RJ6	A0A8M9PB86
OG0010491	Q9BQD7	Q6IQ61
OG0010492	Q9BT92	Q1RM03
OG0010494	Q9H9H5	A0A8M2BJ83
OG0010495	Q9NQL2	F1QIB5
OG0010496	Q9NR96	B3DJW3
OG0010497	Q9NUD5	A0A8M9PSU8
OG0010498	Q9NVH1	Q802X9
OG0010499	Q9UBC1	E7F7N8
OG0010500	Q9UF11	X1WF09
OG0010501	Q9UMZ3	A0A8M9PAQ6
OG0010502	Q9UNQ2	F1QJ20
OG0010503	Q9Y3D9	E9QDB6
OG0010504	Q9Y450	F1Q5Z6
OG0010505	O00408	A0A8M9PCP4
OG0010506	O14776	A0A8M3AU80
OG0010507	O75072	A3KP10
OG0010508	O75354	Q567W7
OG0010509	O76080	Q7ZU97
OG0010510	P14679	A0A8M1PAD4
OG0010511	P23142	O42182
OG0010512	P30291	Q1LYE1
OG0010513	P39059	A0A8M3APP4
OG0010514	Q02246	Q9W675
OG0010515	Q03181	F8W3D2
OG0010516	Q06136	F1QWW8
OG0010517	Q12972	A5PF58
OG0010518	Q14534	A8E4T1
OG0010519	Q14894	A1L2E5
OG0010520	Q32NB8	F1RDT5
OG0010521	Q5SXM8	A1L1P7
OG0010522	Q5VIR6	E7FAG0
OG0010523	Q6AZY7	E9QDK3
OG0010524	Q6NY19	G3CES3
OG0010525	Q6PID8	A0A8M2BBZ4
OG0010526	Q6PII3	A0A8M9Q641
OG0010527	Q6ZNQ3	E7FCW6
OG0010528	Q71UI9	Q71PD7
OG0010529	Q8IWD5	Q6DBX0
OG0010530	Q8IYK2	E7F4M4
OG0010531	Q8TBY8	A0A8M6Z0A2
OG0010532	Q8WWT9	Q6NWY4
OG0010533	Q96BJ8	A0A8M6Z4G1
OG0010534	Q9H2G2	B8A4S3
OG0010535	Q9H3H1	Q1LWL7
OG0010536	Q9H6J7	Q6DGK9
OG0010537	Q9H8M5	A0A8M3AJ29
OG0010538	Q9NP87	Q7ZUU0
OG0010539	Q9NSI8	A0A8M2BH30
OG0010540	Q9NYM9	Q68EL3
OG0010541	Q9UHA2	Q567E9
OG0010542	Q9Y2B0	Q0V965
OG0010543	Q9Y2Y0	Q7SYL1
OG0010544	Q9Y6C5	Q98864
OG0010545	Q9Y6U3	Q1LYK7
OG0010546	O43447	Q7ZVQ9
OG0010547	O75121	E7F6P5
OG0010548	O75489	Q566S4
OG0010549	O95273	A3KNI7
OG0010550	P08243	A3KQK2
OG0010551	P08247	B0S5B9
OG0010552	P08575	A0A8M9PK73
OG0010553	P0C2S0	Q592E4
OG0010554	P20839	Q5RGV1
OG0010555	P30872	A0A0R4IV97
OG0010556	P43403	Q503P3
OG0010557	P49366	Q6NYK1
OG0010558	P49458	Q7ZW94
OG0010559	P55287	B3DGG4
OG0010560	Q13033	A0A8M2B571
OG0010561	Q13972	A0A8M3B2X9
OG0010562	Q15459	Q90X41
OG0010563	Q2TAP0	Q569P6
OG0010564	Q5TEA3	B8JIN4
OG0010565	Q6DN90	E7EZE5
OG0010566	Q6IEG0	A0A8M9PCY3
OG0010567	Q6ZMJ2	Q5RFW0
OG0010568	Q6ZU35	Q5RG44
OG0010569	Q70SY1	A1L224
OG0010571	Q8NFZ0	A0A8M3B1M6
OG0010572	Q8TCB7	Q6NY40
OG0010573	Q8WTW4	Q0P403
OG0010574	Q96C10	F1QUY3
OG0010575	Q96DN0	A0A8M6YWU0
OG0010576	Q96E16	Q4V921
OG0010577	Q96L33	Q5YLG6
OG0010578	Q99593	Q9IAK8
OG0010579	Q9BSL1	A0A8M9PKK5
OG0010580	Q9BV44	E9QJ61
OG0010581	Q9C0B0	F1Q639
OG0010582	Q9H6P5	A5PMQ0
OG0010584	Q9NRP4	Q5XIY4
OG0010585	Q9NWL6	Q8JFW1
OG0010586	Q9NYB9	A0A8M6Z2K8
OG0010587	Q9UBL6	E7F725
OG0010588	Q9Y2K2	Q6NSM8
OG0010589	Q9Y2R5	Q503X4
OG0010590	Q9Y345	Q5W8I5
OG0010591	Q9Y3C0	Q5RGJ6
OG0010592	A4D0V7	F1Q4M6
OG0010593	O15121	Q7T3B5
OG0010594	O15145	Q6ZM62
OG0010595	O43167	Q52KB5
OG0010596	O75417	A0A8M9Q371
OG0010597	O75807	A3KNJ7
OG0010598	P10515	Q804C3
OG0010599	P13591	A0A8M3ATS9
OG0010600	P17706	Q803R3
OG0010601	P23396	Q7ZVD9
OG0010602	P36954	Q1LVK2
OG0010603	P41223	Q567Z7
OG0010604	P48634	A0A2R8PXX5
OG0010605	P53350	Q4KMI8
OG0010606	P55061	A0A8M1RKH6
OG0010607	P78345	F1QS85
OG0010608	P83876	Q5XJ58
OG0010609	Q01433	A0A8M1REB8
OG0010610	Q03518	E7F8A9
OG0010611	Q07075	B8JIB4
OG0010612	Q12870	Q9YHA3
OG0010613	Q13243	Q6DHJ0
OG0010614	Q13569	Q503G3
OG0010615	Q15398	Q66HZ9
OG0010616	Q16342	Q1MTH6
OG0010617	Q6ZTN6	A0A8M3AHV3
OG0010618	Q7L014	Q4TVV3
OG0010619	Q86YC2	A0A8M1QKC3
OG0010620	Q8IUD2	A0A8M9Q0Z2
OG0010621	Q8IV50	Q6DEF4
OG0010622	Q8IYB3	E7F1X7
OG0010623	Q8N136	Q1LV15
OG0010624	Q8WV07	A4FVI3
OG0010625	Q8WV41	B5RHZ3
OG0010626	Q96AB6	A0A8M9Q122
OG0010627	Q96CJ1	Q6IQU8
OG0010628	Q96JQ2	A0A8M1RE43
OG0010629	Q96N46	F1QYV0
OG0010630	Q96RK4	E7EXH4
OG0010631	Q96RP9	Q08BB1
OG0010632	Q99732	Q6GMG8
OG0010633	Q99961	A0A0R4IGE6
OG0010634	Q9H6D3	B7ZVS9
OG0010635	Q9H7C9	Q502H1
OG0010636	Q9H8M9	Q08CB3
OG0010637	Q9HB71	Q6NYG2
OG0010638	Q9NZV6	Q802G6
OG0010639	Q9UBK2	A0A8M6Z7F8
OG0010640	Q9UI09	Q498W6
OG0010641	Q9UJJ7	Q08C69
OG0010642	Q9UJX6	A0A0R4ISV4
OG0010643	Q9Y639	Q6NZV3
OG0010644	A4D126	A0JPF9
OG0010645	O15457	A0A8M3AK30
OG0010646	O43148	Q1MTD3
OG0010647	O43677	A0A0R4IV80
OG0010648	O95639	Q98881
OG0010649	O95876	E7F9Q9
OG0010650	O95922	A0A8M1P2G8
OG0010651	P24347	A0A8M9Q3Z2
OG0010652	P35520	A9JT04
OG0010653	P41247	A3KNP7
OG0010654	P48723	A4QNX8
OG0010655	P60891	Q08CA5
OG0010656	P63279	Q9DDJ0
OG0010657	P78371	Q6PBW6
OG0010658	Q08945	A0A8M9PMB1
OG0010659	Q12946	A1L1S5
OG0010660	Q15771	Q6DGB3
OG0010661	Q16401	F1QU35
OG0010662	Q3MIP1	A0A8N7TEF1
OG0010663	Q6IAA8	E7FBZ6
OG0010664	Q6NW29	F1QK30
OG0010665	Q6PI48	E9QFP3
OG0010666	Q7L1T6	Q502I6
OG0010667	Q7Z5L2	E7F1G4
OG0010668	Q7Z695	A0A8M9PXA8
OG0010669	Q86X02	Q6NZT2
OG0010670	Q8IY22	A0A8N7TD80
OG0010671	Q8IYH5	A5PMR0
OG0010672	Q8N357	Q6DGU7
OG0010673	Q8NFR3	Q1RLT2
OG0010674	Q8WZ74	F1QFV1
OG0010675	Q92482	D3TI80
OG0010676	Q92621	A0A8M9PFD6
OG0010677	Q969X6	A0A8M2BH80
OG0010678	Q96BQ5	A0A8M2BKU8
OG0010679	Q96KN9	A0A8M9PXR7
OG0010680	Q9BSB4	Q3B736
OG0010681	Q9BXJ5	E7F6Z0
OG0010682	Q9BXS4	A9JRX6
OG0010683	Q9BZE2	Q7ZW97
OG0010684	Q9H7L9	B8JJJ1
OG0010685	Q9NRQ5	A0A8M1P674
OG0010686	Q9NY43	Q6YI96
OG0010687	Q9UBV4	A5WVL3
OG0010688	Q9UDW3	Q6AXL8
OG0010689	Q9UHD4	F8W414
OG0010690	Q9Y2S2	Q0V973
OG0010691	Q9Y3X0	F1QCF9
OG0010692	A0A1B0GWB2	A0A8M3BBJ6
OG0010693	A6NLU5	B3DK21
OG0010694	O00462	Q7ZVY7
OG0010695	O15118	A0A2R8Q2J0
OG0010696	P00505	Q7SYK7
OG0010697	P20585	A0A8M3B2S9
OG0010698	P27695	A0MTA1
OG0010699	P41595	Q0GH74
OG0010700	P42679	A0A8N7T808
OG0010701	P55060	Q7SZC2
OG0010702	P78426	Q6DGK5
OG0010703	P82664	Q5SPH9
OG0010704	Q12852	A0A8M2BER7
OG0010705	Q53H47	A8WG60
OG0010706	Q5TDP6	Q29RF4
OG0010707	Q6IEE7	L7VG99
OG0010708	Q6NXT1	Q6DGX3
OG0010709	Q6PIF2	Q56P19
OG0010711	Q7Z569	Q6DGJ4
OG0010712	Q7Z5R6	Q6PFT9
OG0010713	Q8IVP5	Q6DH87
OG0010714	Q8IY47	Q08CL1
OG0010715	Q8N5G2	Q2TLY2
OG0010716	Q8NFH5	Q6P6X9
OG0010717	Q8TDX5	A4QP55
OG0010718	Q92664	Q6DRH9
OG0010719	Q96CD2	A0A8M3AJI9
OG0010720	Q96DT7	A5PMB0
OG0010721	Q96FV9	Q7SYB2
OG0010722	Q96I25	A0A8M2BC07
OG0010723	Q99590	Q5SPB2
OG0010724	Q9BSV6	A2BIL9
OG0010725	Q9BY84	F1RDV6
OG0010726	Q9HD42	Q6PHF0
OG0010727	Q9NQL9	P83758
OG0010728	Q9NRR4	A2RV16
OG0010729	Q9NV31	A0A2R8QAU3
OG0010730	Q9NVA1	Q08CE4
OG0010731	Q9P035	Q7SY06
OG0010732	Q9UQF2	A0A8M3AUR2
OG0010733	Q9Y2F5	Q3HSD3
OG0010734	Q9Y2V2	A0A8M1PFD0
OG0010735	Q9Y343	Q4V8U7
OG0010736	Q9Y3L5	Q5XJT7
OG0010737	A2RU30	E7F8S9
OG0010738	A6NLP5	A8E7I5
OG0010739	O75380	Q66I52
OG0010740	O75419	Q7ZU79
OG0010741	O75900	E7FGL6
OG0010742	O75949	A2AWH2
OG0010743	O95139	Q6PBJ6
OG0010744	P01042	A0A8M2BIB3
OG0010745	P02753	Q9PT95
OG0010746	P17936	Q66I28
OG0010747	P19447	Q7ZVV1
OG0010748	P22557	Q9YHT4
OG0010749	P28562	Q7ZVL8
OG0010750	P41743	Q90XF2
OG0010751	P53990	Q7ZVT1
OG0010752	P60983	Q7ZUD3
OG0010753	P63218	Q6TH03
OG0010754	Q02086	F1Q4L6
OG0010755	Q05925	A0A8M3B3Y5
OG0010756	Q13889	A5WWE3
OG0010757	Q14156	A0A8M9Q6B5
OG0010758	Q14192	Q6AZB7
OG0010759	Q14318	Q6P3J6
OG0010760	Q16626	A0A8M2B2J6
OG0010761	Q6PIS1	A0A8M6Z2M6
OG0010762	Q8IW50	Q6DC60
OG0010763	Q8IXH7	Q7ZVZ0
OG0010764	Q8N6N2	Q1LXX9
OG0010765	Q8NCL8	A2BGS3
OG0010766	Q8WUR7	X1WD69
OG0010767	Q8WWG9	Q1LVA7
OG0010768	Q92604	Q4KMD5
OG0010769	Q96FZ7	Q503V0
OG0010770	Q96MS3	A0A8M2BEP1
OG0010771	Q96RY5	A0A8M1RIJ0
OG0010772	Q9BV79	Q6GQN8
OG0010773	Q9H939	A0A8M3BCU8
OG0010774	Q9NPZ5	Q6DBR2
OG0010775	Q9NSY2	A0A8M6YZC0
OG0010776	Q9NZJ0	Q5RHI5
OG0010777	Q9UG01	Q5RHH4
OG0010778	A1L188	U3JA56
OG0010779	A6NJG2	A0A8M9QL15
OG0010780	O15442	F1QUV1
OG0010781	O75563	Q6PG29
OG0010782	O95573	B0S5C4
OG0010783	O95747	Q6NWY2
OG0010784	P02751	B0S602
OG0010785	P10253	A0A8M1QKP5
OG0010786	P17050	A0A0R4IJL2
OG0010787	P31327	A0A8N7TAJ3
OG0010788	P38919	Q7ZVA6
OG0010789	P46109	Q6PH06
OG0010790	Q00536	A0A8M9Q3R1
OG0010791	Q12768	Q7ZVM1
OG0010792	Q14197	E7F0D0
OG0010793	Q15438	A0A8M6Z459
OG0010794	Q5VZF2	A0A8M2BFL2
OG0010795	Q5XKR4	Q6DGH9
OG0010796	Q6UWH4	E7F6L4
OG0010797	Q7L2J0	A3KQ55
OG0010798	Q7Z7B1	F1QAR3
OG0010799	Q86X67	A0A8M3B792
OG0010800	Q8IUE6	Q5XJK2
OG0010801	Q969H8	Q6DGL1
OG0010802	Q969U7	Q1LXS2
OG0010803	Q9BVC4	Q803V5
OG0010804	Q9BZD4	Q7ZW63
OG0010805	Q9H1I8	A2CEX4
OG0010806	Q9H497	A9C3S4
OG0010807	Q9H7V2	A0A8M1PYN0
OG0010808	Q9H974	Q7ZVJ6
OG0010809	Q9HA38	E7EZ09
OG0010810	Q9HCQ5	F1Q6D3
OG0010811	Q9NPI1	B0S7E1
OG0010812	Q9NTJ5	A1L244
OG0010813	Q9NV64	Q6PH58
OG0010814	Q9NZI2	A0A8M9PNN7
OG0010815	Q9NZQ8	A0A0R4IB92
OG0010816	Q9ULD4	F6P390
OG0010817	O00142	A0A8M1N0Z5
OG0010818	O14684	Q5IHX7
OG0010819	O43281	A0A0G2KR69
OG0010820	O43715	F1Q6Y0
OG0010821	O43916	Q6DBY9
OG0010822	O60519	Q642H2
OG0010823	O60749	Q32LT0
OG0010824	O75334	A0A8M3ARR0
OG0010825	O75365	Q6NX92
OG0010826	O95793	A0A8M1PJS2
OG0010827	O95948	A0A8M1QUT6
OG0010828	P0DKX4	A0A0R4IP93
OG0010829	P28288	A0A8M9PXC6
OG0010830	P46695	A0PJR9
OG0010831	P62304	Q7ZUG0
OG0010832	Q04760	Q6P696
OG0010833	Q05D32	Q08BB5
OG0010834	Q13435	A7YT51
OG0010835	Q14055	Q1LXU2
OG0010836	Q15751	A0A8M3BB18
OG0010837	Q16650	B5DE34
OG0010838	Q6IA17	A4JYJ7
OG0010839	Q6P1S2	B8JLW4
OG0010840	Q86UU0	Q67FY3
OG0010841	Q86UY8	E7FFE8
OG0010842	Q8IWW6	A0A8M9QME4
OG0010843	Q8IWX8	Q8AX67
OG0010844	Q8IYE1	A0A8M3ANE1
OG0010845	Q92835	A0A8M1QLP5
OG0010846	Q96GW9	E7F5M3
OG0010847	Q96JH7	A0A8M2BJ69
OG0010848	Q96ME1	Q4V8X1
OG0010849	Q96PV7	A0A0R4ICN6
OG0010850	Q9H0Y0	Q3B7E0
OG0010851	Q9H633	Q6DBZ7
OG0010852	Q9H892	A0A8M3B119
OG0010853	Q9H910	F1Q6E4
OG0010854	Q9NRP2	Q6DHJ6
OG0010855	Q9NW75	A0A0R4IP63
OG0010856	Q9UI17	A0A8M9PCV7
OG0010857	Q9UJA3	E7F643
OG0010858	Q9ULZ9	A0A8N7UVC2
OG0010859	Q9Y397	F1R013
OG0010860	Q9Y6A5	B8A574
OG0010861	Q9Y6I8	A0A2R8QFW3
OG0010863	A0PJW6	Q6DC58
OG0010864	H3BS89	Q1L8F4
OG0010865	O14830	A0A8M3ASP8
OG0010866	O43772	Q6P5K6
OG0010867	O75578	A0A8M1RMK2
OG0010868	O96014	Q9I9I2
OG0010869	P04899	Q7ZWI5
OG0010870	P17948	B3DKP1
OG0010871	P40938	Q8AW06
OG0010872	P42285	Q6P7X6
OG0010873	P43897	A1A5Z3
OG0010874	P51159	Q4V8U8
OG0010875	P53701	Q803H2
OG0010876	P61024	Q6DEL8
OG0010877	P61026	Q6DGV5
OG0010878	P98177	F1R3E6
OG0010879	Q0P641	A0A8M9PS29
OG0010880	Q13310	Q7T3G5
OG0010881	Q13444	A0A8M1PUF0
OG0010882	Q13515	A0A286YA92
OG0010883	Q14527	A0A8M2BAK6
OG0010884	Q5T5Y3	A5WUN7
OG0010885	Q5TGY1	E7F6A2
OG0010886	Q5TKA1	Q5RHQ8
OG0010887	Q6UW63	Q7ZVE6
OG0010888	Q6ZNB6	F8W2N9
OG0010889	Q6ZRQ5	B3DIY3
OG0010890	Q86YJ7	E7F2R4
OG0010891	Q8IW45	F1Q575
OG0010892	Q8IWY9	A0A8N7UT82
OG0010893	Q8N1S5	A0A8M9PWN7
OG0010894	Q8N5I9	A0A8M1P1M8
OG0010895	Q8WVB6	F1QF60
OG0010896	Q92830	A0A0R4IXF6
OG0010897	Q96F05	E7EYE9
OG0010898	Q9BSE4	Q6NYI0
OG0010899	Q9BVC3	Q66I84
OG0010900	Q9BWF2	Q6TGT1
OG0010901	Q9BWG6	Q2YDS5
OG0010902	Q9HD26	Q6PHG0
OG0010903	Q9NS37	X1WCW7
OG0010904	Q9NX00	B3DJK0
OG0010905	Q9NYK5	Q7T3F9
OG0010907	Q9UM11	Q7ZUP9
OG0010908	Q9Y265	Q8AWW7
OG0010909	Q9Y5N1	Q6ZM33
OG0010910	Q9Y6X1	Q7ZUJ1
OG0010911	O00468	A0A8M9PKT2
OG0010912	O43680	Q32PV5
OG0010913	O94955	E7EYA0
OG0010914	O95219	Q58EC1
OG0010915	O95379	Q7SZE8
OG0010917	P08581	F1QLR7
OG0010918	P09496	Q6P937
OG0010919	P14174	Q0ZBR7
OG0010920	P34913	Q5PRC6
OG0010921	P42898	B0V153
OG0010922	P46977	Q7ZUY9
OG0010923	P50150	A0A8M9Q1C1
OG0010924	P78411	Q1LXU5
OG0010925	Q04446	A0A8M3AIA9
OG0010926	Q12906	Q6NXA4
OG0010927	Q13442	Q7ZV53
OG0010928	Q13887	B8JL64
OG0010929	Q14714	Q2YDS4
OG0010930	Q15003	A0A8M9PKI5
OG0010931	Q15011	A0A286YAA4
OG0010932	Q504T8	Q6NYU6
OG0010933	Q5M8T2	A0A8N7TBG4
OG0010934	Q5T4F7	Q6YNR8
OG0010935	Q6ZUT1	A4QNY5
OG0010936	Q7Z4V0	F1R394
OG0010937	Q86TN4	Q5EAR5
OG0010938	Q8IWF2	B0UXS1
OG0010939	Q8IY26	Q5TZ07
OG0010940	Q8N884	F1QCP4
OG0010941	Q8WTS1	A0A8M2B4Q8
OG0010942	Q8WVD5	Q6IV56
OG0010943	Q92747	Q7ZUQ0
OG0010944	Q96FG2	A0A8M1RM58
